Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-05 04:00:00-05:00,138.34,138.34,137.68,137.8,0,0.0,0.0
2024-01-05 05:00:00-05:00,137.77,137.79,137.51,137.67,0,0.0,0.0
2024-01-05 06:00:00-05:00,137.67,137.79,137.54,137.64,0,0.0,0.0
2024-01-05 07:00:00-05:00,137.64,137.77,137.53,137.7,0,0.0,0.0
2024-01-05 08:00:00-05:00,137.75,138.16,137.53,138.0,0,0.0,0.0
2024-01-05 09:00:00-05:00,137.78,138.16,137.03,137.73,0,0.0,0.0
2024-01-05 09:30:00-05:00,138.3520050048828,138.80999755859375,137.92999267578125,138.2100067138672,2781922,0.0,0.0
2024-01-05 10:30:00-05:00,138.22000122070312,138.75,137.47999572753906,137.57000732421875,2383289,0.0,0.0
2024-01-05 11:30:00-05:00,137.5800018310547,137.75,137.22500610351562,137.25999450683594,1242946,0.0,0.0
2024-01-05 12:30:00-05:00,137.25,137.6699981689453,137.14999389648438,137.55999755859375,1324106,0.0,0.0
2024-01-05 13:30:00-05:00,137.55999755859375,137.77499389648438,137.4550018310547,137.46499633789062,1247856,0.0,0.0
2024-01-05 14:30:00-05:00,137.4600067138672,137.52000427246094,136.88499450683594,137.00999450683594,1532093,0.0,0.0
2024-01-05 15:30:00-05:00,137.0050048828125,137.4499969482422,136.85000610351562,137.35000610351562,1840162,0.0,0.0
2024-01-05 16:00:00-05:00,137.36,137.39,137.1,137.37,0,0.0,0.0
2024-01-05 17:00:00-05:00,137.35,137.43,128.21742,137.39,0,0.0,0.0
2024-01-05 18:00:00-05:00,137.39,137.43,137.27,137.3,0,0.0,0.0
