Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-08 04:00:00-05:00,137.62,137.62,136.88,136.88,0,0.0,0.0
2024-01-08 05:00:00-05:00,136.85,137.14,136.71,137.14,0,0.0,0.0
2024-01-08 06:00:00-05:00,137.14,137.14,136.82,137.02,0,0.0,0.0
2024-01-08 07:00:00-05:00,137.03,137.53,136.99,137.5,0,0.0,0.0
2024-01-08 08:00:00-05:00,137.47,137.76,136.8769,137.37,0,0.0,0.0
2024-01-08 09:00:00-05:00,137.38,138.46,137.16,137.45,0,0.0,0.0
2024-01-08 09:30:00-05:00,138.0,138.8300018310547,137.8800048828125,138.5050048828125,2712222,0.0,0.0
2024-01-08 10:30:00-05:00,138.50999450683594,139.1699981689453,138.50999450683594,138.9600067138672,1613038,0.0,0.0
2024-01-08 11:30:00-05:00,138.9600067138672,139.5800018310547,138.9499969482422,139.42999267578125,1355405,0.0,0.0
2024-01-08 12:30:00-05:00,139.42999267578125,139.77789306640625,139.2550048828125,139.68499755859375,1389357,0.0,0.0
2024-01-08 13:30:00-05:00,139.68499755859375,140.10000610351562,139.66299438476562,140.0850067138672,2169329,0.0,0.0
2024-01-08 14:30:00-05:00,140.08999633789062,140.5399932861328,140.08009338378906,140.2899932861328,1442248,0.0,0.0
2024-01-08 15:30:00-05:00,140.2899932861328,140.63999938964844,140.16000366210938,140.52999877929688,2361248,0.0,0.0
2024-01-08 16:00:00-05:00,140.52,140.53,140.22,140.415,0,0.0,0.0
2024-01-08 17:00:00-05:00,140.42,140.62093,140.3,140.4,0,0.0,0.0
2024-01-08 18:00:00-05:00,140.31,140.482,140.3,140.39,0,0.0,0.0
