Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-12 04:00:00-05:00,143.47,143.64,143.17,143.23,0,0.0,0.0
2024-01-12 05:00:00-05:00,143.27,143.37,142.79,143.17,0,0.0,0.0
2024-01-12 06:00:00-05:00,143.19,143.24,142.71,142.94,0,0.0,0.0
2024-01-12 07:00:00-05:00,142.99,143.05,142.65,142.95,0,0.0,0.0
2024-01-12 08:00:00-05:00,143.01,144.0,142.72,143.095,0,0.0,0.0
2024-01-12 09:00:00-05:00,143.16,143.96,143.16,143.8,0,0.0,0.0
2024-01-12 09:30:00-05:00,144.33999633789062,144.47999572753906,143.36000061035156,144.05999755859375,3090729,0.0,0.0
2024-01-12 10:30:00-05:00,144.0800018310547,144.73989868164062,143.72999572753906,144.4499969482422,1683029,0.0,0.0
2024-01-12 11:30:00-05:00,144.4600067138672,144.5500030517578,144.0399932861328,144.36000061035156,1110936,0.0,0.0
2024-01-12 12:30:00-05:00,144.3699951171875,144.74000549316406,144.17999267578125,144.55999755859375,1021816,0.0,0.0
2024-01-12 13:30:00-05:00,144.55999755859375,144.6699981689453,144.38999938964844,144.49000549316406,920836,0.0,0.0
2024-01-12 14:30:00-05:00,144.49000549316406,144.5478973388672,144.1804962158203,144.35000610351562,1146010,0.0,0.0
2024-01-12 15:30:00-05:00,144.35000610351562,144.4199981689453,144.14999389648438,144.25,1567652,0.0,0.0
2024-01-12 16:00:00-05:00,144.23,144.25,144.05,144.12,0,0.0,0.0
2024-01-12 17:00:00-05:00,144.155,145.25978,144.1,144.175,0,0.0,0.0
2024-01-12 18:00:00-05:00,144.175,144.24,144.1,144.2,0,0.0,0.0
