Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-16 04:00:00-05:00,144.0,144.08,143.26,143.26,0,0.0,0.0
2024-01-16 05:00:00-05:00,143.26,143.47,143.09,143.15,0,0.0,0.0
2024-01-16 06:00:00-05:00,143.13,143.37,143.1,143.37,0,0.0,0.0
2024-01-16 07:00:00-05:00,143.29,144.03,143.19,143.75,0,0.0,0.0
2024-01-16 08:00:00-05:00,143.75,144.1,142.9,143.38,0,0.0,0.0
2024-01-16 09:00:00-05:00,143.38,144.32,143.26,143.63,0,0.0,0.0
2024-01-16 09:30:00-05:00,143.42999267578125,145.83999633789062,143.32000732421875,144.83999633789062,5017527,0.0,0.0
2024-01-16 10:30:00-05:00,144.8300018310547,145.125,143.8800048828125,144.28329467773438,2355813,0.0,0.0
2024-01-16 11:30:00-05:00,144.30999755859375,144.47999572753906,143.52000427246094,143.5758056640625,1736152,0.0,0.0
2024-01-16 12:30:00-05:00,143.5800018310547,143.80999755859375,143.27000427246094,143.61000061035156,1503110,0.0,0.0
2024-01-16 13:30:00-05:00,143.6199951171875,143.69500732421875,143.056396484375,143.3000030517578,1226717,0.0,0.0
2024-01-16 14:30:00-05:00,143.30999755859375,143.80499267578125,143.2449951171875,143.60499572753906,1489288,0.0,0.0
2024-01-16 15:30:00-05:00,143.60000610351562,144.10000610351562,143.56500244140625,144.05999755859375,1686378,0.0,0.0
2024-01-16 16:00:00-05:00,144.08,144.16,143.97,144.095,0,0.0,0.0
2024-01-16 17:00:00-05:00,144.1,147.00111,144.05,144.075,0,0.0,0.0
2024-01-16 18:00:00-05:00,144.08,144.11,144.0,144.08,0,0.0,0.0
