Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-18 04:00:00-05:00,143.07,143.32,143.06,143.2,0,0.0,0.0
2024-01-18 05:00:00-05:00,143.23,143.38,143.11,143.2,0,0.0,0.0
2024-01-18 06:00:00-05:00,143.14,143.49,142.93,143.05,0,0.0,0.0
2024-01-18 07:00:00-05:00,143.03,144.2,142.96,144.07,0,0.0,0.0
2024-01-18 08:00:00-05:00,144.08,144.26,142.62,144.14,0,0.0,0.0
2024-01-18 09:00:00-05:00,144.1,144.28,143.62,144.18,0,0.0,0.0
2024-01-18 09:30:00-05:00,143.44000244140625,144.69000244140625,143.35000610351562,143.91000366210938,3967702,0.0,0.0
2024-01-18 10:30:00-05:00,143.92999267578125,145.33999633789062,143.75999450683594,145.3300018310547,2740988,0.0,0.0
2024-01-18 11:30:00-05:00,145.3300018310547,145.5850067138672,144.5749969482422,144.66000366210938,2258405,0.0,0.0
2024-01-18 12:30:00-05:00,144.6699981689453,144.6699981689453,144.0800018310547,144.19000244140625,1622091,0.0,0.0
2024-01-18 13:30:00-05:00,144.19000244140625,145.22999572753906,144.1699981689453,145.22999572753906,1442314,0.0,0.0
2024-01-18 14:30:00-05:00,145.22500610351562,145.53753662109375,145.0261993408203,145.15499877929688,1821561,0.0,0.0
2024-01-18 15:30:00-05:00,145.1649932861328,145.21519470214844,144.84500122070312,144.97999572753906,2349526,0.0,0.0
2024-01-18 16:00:00-05:00,144.98,145.28,141.244,145.11,0,0.0,0.0
2024-01-18 17:00:00-05:00,145.12,145.18,145.02,145.14,0,0.0,0.0
2024-01-18 18:00:00-05:00,145.18,145.56,145.07,145.28,0,0.0,0.0
