Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-10 04:00:00-05:00,376.5,377.32,376.0,377.3,0,0.0,0.0
2024-01-10 05:00:00-05:00,377.35,377.54,377.03,377.4,0,0.0,0.0
2024-01-10 06:00:00-05:00,377.4,378.3,377.29,377.85,0,0.0,0.0
2024-01-10 07:00:00-05:00,377.85,377.97,377.06,377.35,0,0.0,0.0
2024-01-10 08:00:00-05:00,377.36,378.1821,375.71,376.95,0,0.0,0.0
2024-01-10 09:00:00-05:00,376.95,377.0862,376.2,376.38,0,0.0,0.0
2024-01-10 09:30:00-05:00,376.3699951171875,381.05999755859375,376.32000732421875,380.9599914550781,6125044,0.0,0.0
2024-01-10 10:30:00-05:00,380.92999267578125,382.2900085449219,380.79998779296875,381.5,3258801,0.0,0.0
2024-01-10 11:30:00-05:00,381.48980712890625,381.95001220703125,380.4700012207031,381.9339904785156,2074549,0.0,0.0
2024-01-10 12:30:00-05:00,381.94000244140625,382.80999755859375,381.62298583984375,382.04998779296875,1706578,0.0,0.0
2024-01-10 13:30:00-05:00,382.05999755859375,383.7099914550781,381.989990234375,383.010009765625,1767166,0.0,0.0
2024-01-10 14:30:00-05:00,383.010009765625,384.1700134277344,382.69000244140625,382.94000244140625,2220585,0.0,0.0
2024-01-10 15:30:00-05:00,382.95001220703125,383.3599853515625,381.32000732421875,382.7699890136719,3581046,0.0,0.0
2024-01-10 16:00:00-05:00,382.77,383.2,382.6062,383.2,0,0.0,0.0
2024-01-10 17:00:00-05:00,383.18,383.75,372.29785,383.38,0,0.0,0.0
2024-01-10 18:00:00-05:00,383.42,383.83,382.77,383.4,0,0.0,0.0
