Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-18 04:00:00-05:00,392.13,393.41,391.26,393.02,0,0.0,0.0
2024-01-18 05:00:00-05:00,393.07,393.82,392.86,393.1,0,0.0,0.0
2024-01-18 06:00:00-05:00,393.11,394.67,392.8,393.23,0,0.0,0.0
2024-01-18 07:00:00-05:00,393.06,393.99,392.35,392.89,0,0.0,0.0
2024-01-18 08:00:00-05:00,392.89,394.44,384.865,392.42,0,0.0,0.0
2024-01-18 09:00:00-05:00,392.41,393.17,390.85,392.15,0,0.0,0.0
2024-01-18 09:30:00-05:00,391.7200012207031,393.19000244140625,390.7099914550781,392.20001220703125,5313938,0.0,0.0
2024-01-18 10:30:00-05:00,392.2200012207031,393.1199951171875,391.55499267578125,392.6700134277344,2729468,0.0,0.0
2024-01-18 11:30:00-05:00,392.70001220703125,393.1300048828125,390.9599914550781,392.010009765625,1966515,0.0,0.0
2024-01-18 12:30:00-05:00,392.0400085449219,392.0400085449219,390.1199951171875,390.2699890136719,1289498,0.0,0.0
2024-01-18 13:30:00-05:00,390.32501220703125,392.7799987792969,390.26361083984375,392.7099914550781,1439169,0.0,0.0
2024-01-18 14:30:00-05:00,392.760009765625,393.260009765625,392.1700134277344,392.8550109863281,1752998,0.0,0.0
2024-01-18 15:30:00-05:00,392.8699951171875,393.989990234375,392.42010498046875,393.8399963378906,2931040,0.0,0.0
2024-01-18 16:00:00-05:00,393.81,394.28,373.28,393.88,0,0.0,0.0
2024-01-18 17:00:00-05:00,393.95,408.2928,381.36234,393.87,0,0.0,0.0
2024-01-18 18:00:00-05:00,393.91,394.89,393.51,394.35,0,0.0,0.0
