Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-08 04:00:00-05:00,367.99,368.18,367.33,367.5,0,0.0,0.0
2024-01-08 05:00:00-05:00,367.48,368.07,366.61,368.05,0,0.0,0.0
2024-01-08 06:00:00-05:00,367.97,369.47,367.92,369.09,0,0.0,0.0
2024-01-08 07:00:00-05:00,369.09,369.3,368.51,368.88,0,0.0,0.0
2024-01-08 08:00:00-05:00,368.88,369.5,366.88,369.2159,0,0.0,0.0
2024-01-08 09:00:00-05:00,369.36,369.5,367.105,369.1342,0,0.0,0.0
2024-01-08 09:30:00-05:00,369.29998779296875,370.9700012207031,369.010009765625,370.1055908203125,3872018,0.0,0.0
2024-01-08 10:30:00-05:00,370.1300048828125,370.8241882324219,369.7799987792969,370.1400146484375,1898242,0.0,0.0
2024-01-08 11:30:00-05:00,370.1700134277344,371.6300048828125,370.1099853515625,371.1099853515625,1718493,0.0,0.0
2024-01-08 12:30:00-05:00,371.1300048828125,372.0350036621094,370.9700012207031,371.747314453125,1329914,0.0,0.0
2024-01-08 13:30:00-05:00,371.756591796875,373.7900085449219,371.6000061035156,373.760009765625,1741692,0.0,0.0
2024-01-08 14:30:00-05:00,373.7699890136719,374.7799987792969,373.67999267578125,374.2950134277344,2370498,0.0,0.0
2024-01-08 15:30:00-05:00,374.29998779296875,375.20001220703125,374.0,374.6700134277344,3739166,0.0,0.0
2024-01-08 16:00:00-05:00,374.6,374.8,373.72,373.85,0,0.0,0.0
2024-01-08 17:00:00-05:00,373.85,385.27734,373.5,373.74,0,0.0,0.0
2024-01-08 18:00:00-05:00,373.74,373.8,373.41,373.77,0,0.0,0.0
