Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-12 04:00:00-05:00,384.29,384.75,383.0,383.81,0,0.0,0.0
2024-01-12 05:00:00-05:00,383.9,384.2,383.2,383.8,0,0.0,0.0
2024-01-12 06:00:00-05:00,383.78,384.0,383.26,383.37,0,0.0,0.0
2024-01-12 07:00:00-05:00,383.37,383.69,382.34,383.54,0,0.0,0.0
2024-01-12 08:00:00-05:00,383.58,385.06,382.6874,383.83,0,0.0,0.0
2024-01-12 09:00:00-05:00,383.86,390.545,383.86,384.97,0,0.0,0.0
2024-01-12 09:30:00-05:00,385.489990234375,387.1846923828125,384.6499938964844,385.8299865722656,4627157,0.0,0.0
2024-01-12 10:30:00-05:00,385.8500061035156,388.4800109863281,385.7699890136719,387.8599853515625,2965784,0.0,0.0
2024-01-12 11:30:00-05:00,387.8699951171875,388.0299072265625,386.13531494140625,386.79998779296875,1749564,0.0,0.0
2024-01-12 12:30:00-05:00,386.7950134277344,388.1199951171875,386.4627990722656,387.75,1395350,0.0,0.0
2024-01-12 13:30:00-05:00,387.760009765625,388.67999267578125,387.6400146484375,388.2699890136719,1619527,0.0,0.0
2024-01-12 14:30:00-05:00,388.2799987792969,388.2900085449219,387.2200012207031,387.6099853515625,1754097,0.0,0.0
2024-01-12 15:30:00-05:00,387.6300048828125,388.67999267578125,387.54998779296875,388.4100036621094,2383450,0.0,0.0
2024-01-12 16:00:00-05:00,388.41,388.88,388.09,388.34,0,0.0,0.0
2024-01-12 17:00:00-05:00,388.34,398.51147,388.1,388.125,0,0.0,0.0
2024-01-12 18:00:00-05:00,388.14,388.22,388.05,388.17,0,0.0,0.0
