Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-09 04:00:00-05:00,374.55,374.89,373.32,373.78,0,0.0,0.0
2024-01-09 05:00:00-05:00,373.62,373.85,373.3,373.75,0,0.0,0.0
2024-01-09 06:00:00-05:00,373.67,373.8,372.0,372.75,0,0.0,0.0
2024-01-09 07:00:00-05:00,372.75,374.24,372.6,373.06,0,0.0,0.0
2024-01-09 08:00:00-05:00,373.06,375.26,372.4399,373.19,0,0.0,0.0
2024-01-09 09:00:00-05:00,373.07,373.095,372.11,372.43,0,0.0,0.0
2024-01-09 09:30:00-05:00,372.2900085449219,373.2099914550781,371.19000244140625,371.73388671875,4525416,0.0,0.0
2024-01-09 10:30:00-05:00,371.7900085449219,374.510009765625,371.6600036621094,374.32000732421875,2389078,0.0,0.0
2024-01-09 11:30:00-05:00,374.32000732421875,375.7699890136719,374.0299987792969,375.2764892578125,1707615,0.0,0.0
2024-01-09 12:30:00-05:00,375.2471008300781,375.989990234375,375.05999755859375,375.1509094238281,1525737,0.0,0.0
2024-01-09 13:30:00-05:00,375.1499938964844,375.6099853515625,374.3399963378906,375.0177917480469,1358266,0.0,0.0
2024-01-09 14:30:00-05:00,375.04998779296875,375.489990234375,374.6499938964844,375.1300048828125,2060258,0.0,0.0
2024-01-09 15:30:00-05:00,375.1400146484375,375.79998779296875,374.29998779296875,375.7799987792969,2448026,0.0,0.0
2024-01-09 16:00:00-05:00,375.78,376.0,374.96,375.76,0,0.0,0.0
2024-01-09 17:00:00-05:00,375.84,395.75964,372.54,375.88,0,0.0,0.0
2024-01-09 18:00:00-05:00,375.78,375.97,375.5,375.915,0,0.0,0.0
