Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-12 04:00:00-05:00,185.38,185.82,185.27,185.64,0,0.0,0.0
2024-01-12 05:00:00-05:00,185.66,185.87,185.5,185.54,0,0.0,0.0
2024-01-12 06:00:00-05:00,185.51,185.54,184.86,185.16,0,0.0,0.0
2024-01-12 07:00:00-05:00,185.17,185.18,184.5,185.06,0,0.0,0.0
2024-01-12 08:00:00-05:00,185.04,185.97,184.5952,185.0,0,0.0,0.0
2024-01-12 09:00:00-05:00,185.08,186.735,185.0,185.55,0,0.0,0.0
2024-01-12 09:30:00-05:00,186.05999755859375,186.74000549316406,185.48500061035156,185.7899932861328,8367726,0.0,0.0
2024-01-12 10:30:00-05:00,185.8000030517578,186.05999755859375,185.19000244140625,185.875,4645419,0.0,0.0
2024-01-12 11:30:00-05:00,185.875,185.9250030517578,185.38999938964844,185.6199951171875,3521446,0.0,0.0
2024-01-12 12:30:00-05:00,185.61500549316406,185.83999633789062,185.42999267578125,185.79379272460938,2308362,0.0,0.0
2024-01-12 13:30:00-05:00,185.8000030517578,186.06689453125,185.60000610351562,185.61000061035156,2732716,0.0,0.0
2024-01-12 14:30:00-05:00,185.60330200195312,185.61000061035156,185.22000122070312,185.51499938964844,3823230,0.0,0.0
2024-01-12 15:30:00-05:00,185.52000427246094,185.97999572753906,185.4658966064453,185.9199981689453,4865441,0.0,0.0
2024-01-12 16:00:00-05:00,185.91,185.99,185.45,185.835,0,0.0,0.0
2024-01-12 17:00:00-05:00,185.83,185.92,175.27916,185.8,0,0.0,0.0
2024-01-12 18:00:00-05:00,185.8,185.81,185.65,185.6704,0,0.0,0.0
