Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-16 04:00:00-05:00,183.53,184.38,182.83,182.87,0,0.0,0.0
2024-01-16 05:00:00-05:00,182.86,183.15,182.71,182.75,0,0.0,0.0
2024-01-16 06:00:00-05:00,182.74,182.75,182.5,182.74,0,0.0,0.0
2024-01-16 07:00:00-05:00,182.75,183.35,182.64,183.35,0,0.0,0.0
2024-01-16 08:00:00-05:00,183.33,185.92,182.65,182.87,0,0.0,0.0
2024-01-16 09:00:00-05:00,182.87,185.92,181.8,182.03,0,0.0,0.0
2024-01-16 09:30:00-05:00,182.16000366210938,182.85000610351562,180.9340057373047,182.75999450683594,16725135,0.0,0.0
2024-01-16 10:30:00-05:00,182.77000427246094,184.09710693359375,182.52000427246094,183.9499969482422,11408997,0.0,0.0
2024-01-16 11:30:00-05:00,183.9600067138672,184.16000366210938,182.3800048828125,182.4149932861328,5404103,0.0,0.0
2024-01-16 12:30:00-05:00,182.4199981689453,182.92999267578125,182.2100067138672,182.73500061035156,4292807,0.0,0.0
2024-01-16 13:30:00-05:00,182.75,182.9499053955078,182.13999938964844,182.45860290527344,6561011,0.0,0.0
2024-01-16 14:30:00-05:00,182.4550018310547,183.25999450683594,182.27000427246094,183.1699981689453,4502430,0.0,0.0
2024-01-16 15:30:00-05:00,183.17999267578125,183.6300048828125,183.13499450683594,183.61000061035156,4776796,0.0,0.0
2024-01-16 16:00:00-05:00,183.61,184.655,183.32,183.44,0,0.0,0.0
2024-01-16 17:00:00-05:00,183.43,219.3395,162.5071,183.315,0,0.0,0.0
2024-01-16 18:00:00-05:00,183.315,183.38,183.08,183.2,0,0.0,0.0
