Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-05 04:00:00-05:00,181.24,181.79,181.05,181.16,0,0.0,0.0
2024-01-05 05:00:00-05:00,181.12,181.21,180.44,180.6,0,0.0,0.0
2024-01-05 06:00:00-05:00,180.61,180.78,180.2,180.44,0,0.0,0.0
2024-01-05 07:00:00-05:00,180.44,181.11,180.25,180.82,0,0.0,0.0
2024-01-05 08:00:00-05:00,180.82,186.7343,180.2119,180.7,0,0.0,0.0
2024-01-05 09:00:00-05:00,180.7,182.865,180.18,181.59,0,0.0,0.0
2024-01-05 09:30:00-05:00,181.99000549316406,182.75999450683594,181.52000427246094,182.07000732421875,13194900,0.0,0.0
2024-01-05 10:30:00-05:00,182.06629943847656,182.74000549316406,181.96499633789062,182.0876007080078,5524889,0.0,0.0
2024-01-05 11:30:00-05:00,182.0800018310547,182.22500610351562,181.32000732421875,181.36500549316406,4494198,0.0,0.0
2024-01-05 12:30:00-05:00,181.36000061035156,181.86000061035156,181.2100067138672,181.74000549316406,4262774,0.0,0.0
2024-01-05 13:30:00-05:00,181.7449951171875,182.22999572753906,180.4199981689453,181.1199951171875,9901415,0.0,0.0
2024-01-05 14:30:00-05:00,181.11000061035156,181.38999938964844,180.1699981689453,180.27999877929688,7993182,0.0,0.0
2024-01-05 15:30:00-05:00,180.2799072265625,181.25999450683594,180.23809814453125,181.1699981689453,6775472,0.0,0.0
2024-01-05 16:00:00-05:00,181.18,181.28,180.21,180.86,0,0.0,0.0
2024-01-05 17:00:00-05:00,180.86,181.65692,164.2925,181.05,0,0.0,0.0
2024-01-05 18:00:00-05:00,181.07,181.07,180.8,180.89,0,0.0,0.0
