Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-11 04:00:00-05:00,187.8,187.8,186.76,186.94,0,0.0,0.0
2024-01-11 05:00:00-05:00,186.92,187.11,186.84,187.11,0,0.0,0.0
2024-01-11 06:00:00-05:00,187.12,187.46,187.02,187.28,0,0.0,0.0
2024-01-11 07:00:00-05:00,187.23,187.29,187.07,187.13,0,0.0,0.0
2024-01-11 08:00:00-05:00,187.13,187.44,186.74,186.95,0,0.0,0.0
2024-01-11 09:00:00-05:00,186.95,187.14,185.56,186.06,0,0.0,0.0
2024-01-11 09:30:00-05:00,186.5399932861328,187.0500030517578,183.6199951171875,184.3699951171875,13337967,0.0,0.0
2024-01-11 10:30:00-05:00,184.36500549316406,184.8800048828125,183.8350067138672,184.19000244140625,5619114,0.0,0.0
2024-01-11 11:30:00-05:00,184.18499755859375,184.4499969482422,183.8350067138672,184.0500030517578,3849444,0.0,0.0
2024-01-11 12:30:00-05:00,184.0749969482422,184.77720642089844,184.0749969482422,184.65499877929688,4000614,0.0,0.0
2024-01-11 13:30:00-05:00,184.6699981689453,185.5399932861328,184.55999755859375,185.51499938964844,3924789,0.0,0.0
2024-01-11 14:30:00-05:00,185.52000427246094,185.6999969482422,184.7550048828125,185.3699951171875,4502053,0.0,0.0
2024-01-11 15:30:00-05:00,185.3699951171875,185.77000427246094,185.32000732421875,185.5800018310547,5030776,0.0,0.0
2024-01-11 16:00:00-05:00,185.59,185.93,185.345,185.655,0,0.0,0.0
2024-01-11 17:00:00-05:00,185.66,185.7715,172.755,185.72,0,0.0,0.0
2024-01-11 18:00:00-05:00,185.635,185.72,185.3,185.495,0,0.0,0.0
