Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-04 04:00:00-05:00,183.7,183.76,182.67,183.03,0,0.0,0.0
2024-01-04 05:00:00-05:00,183.06,183.19,182.85,183.06,0,0.0,0.0
2024-01-04 06:00:00-05:00,183.07,183.15,182.55,183.13,0,0.0,0.0
2024-01-04 07:00:00-05:00,183.14,183.3,182.65,182.97,0,0.0,0.0
2024-01-04 08:00:00-05:00,182.97,185.0,181.95,182.25,0,0.0,0.0
2024-01-04 09:00:00-05:00,182.24,185.335,181.88,182.46,0,0.0,0.0
2024-01-04 09:30:00-05:00,182.14999389648438,183.0872039794922,181.22760009765625,181.67999267578125,16075231,0.0,0.0
2024-01-04 10:30:00-05:00,181.6699981689453,182.35499572753906,180.8800048828125,182.125,10313237,0.0,0.0
2024-01-04 11:30:00-05:00,182.1269989013672,182.44000244140625,181.32000732421875,182.13999938964844,7509793,0.0,0.0
2024-01-04 12:30:00-05:00,182.1300048828125,182.99000549316406,181.9600067138672,182.9149932861328,4961844,0.0,0.0
2024-01-04 13:30:00-05:00,182.91000366210938,183.07000732421875,182.4199981689453,182.5,4172442,0.0,0.0
2024-01-04 14:30:00-05:00,182.5,182.66000366210938,181.87210083007812,181.94009399414062,6011068,0.0,0.0
2024-01-04 15:30:00-05:00,181.94500732421875,182.4149932861328,181.42999267578125,181.9199981689453,7594098,0.0,0.0
2024-01-04 16:00:00-05:00,181.92,182.1,181.64,181.82,0,0.0,0.0
2024-01-04 17:00:00-05:00,181.82,189.92238,174.463,181.88,0,0.0,0.0
2024-01-04 18:00:00-05:00,181.9,182.1,181.86,181.895,0,0.0,0.0
