Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-18 04:00:00-05:00,182.43,182.95,182.37,182.45,0,0.0,0.0
2024-01-18 05:00:00-05:00,182.45,182.57,182.1,182.37,0,0.0,0.0
2024-01-18 06:00:00-05:00,182.39,186.07,182.27,185.83,0,0.0,0.0
2024-01-18 07:00:00-05:00,185.79,186.16,185.52,185.83,0,0.0,0.0
2024-01-18 08:00:00-05:00,185.83,187.25,182.02,186.39,0,0.0,0.0
2024-01-18 09:00:00-05:00,186.5,186.99,185.86,186.81,0,0.0,0.0
2024-01-18 09:30:00-05:00,186.08999633789062,187.64999389648438,185.8300018310547,187.45010375976562,19756876,0.0,0.0
2024-01-18 10:30:00-05:00,187.4600067138672,188.9600067138672,187.27000427246094,188.77000427246094,11697457,0.0,0.0
2024-01-18 11:30:00-05:00,188.76499938964844,188.77999877929688,187.67999267578125,187.92999267578125,8302899,0.0,0.0
2024-01-18 12:30:00-05:00,187.92999267578125,187.92999267578125,186.75010681152344,186.9250030517578,5973240,0.0,0.0
2024-01-18 13:30:00-05:00,186.92999267578125,188.9499969482422,186.9199981689453,188.92449951171875,6516026,0.0,0.0
2024-01-18 14:30:00-05:00,188.9250030517578,189.13999938964844,188.7050018310547,188.95989990234375,7066159,0.0,0.0
2024-01-18 15:30:00-05:00,188.9600067138672,188.99000549316406,188.50999450683594,188.72999572753906,6982801,0.0,0.0
2024-01-18 16:00:00-05:00,188.63,196.255,188.2379,188.485,0,0.0,0.0
2024-01-18 17:00:00-05:00,188.48,194.446,187.71,188.225,0,0.0,0.0
2024-01-18 18:00:00-05:00,188.235,188.63,188.03,188.6,0,0.0,0.0
