Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-08 04:00:00-05:00,236.0,236.4,235.25,235.3,0,0.0,0.0
2024-01-08 05:00:00-05:00,235.37,236.0,234.7,235.52,0,0.0,0.0
2024-01-08 06:00:00-05:00,235.54,236.17,235.2,235.9,0,0.0,0.0
2024-01-08 07:00:00-05:00,235.93,237.77,235.82,237.16,0,0.0,0.0
2024-01-08 08:00:00-05:00,237.16,237.8,234.7286,237.48,0,0.0,0.0
2024-01-08 09:00:00-05:00,237.49,239.31,235.63,237.19,0,0.0,0.0
2024-01-08 09:30:00-05:00,236.13999938964844,239.1999969482422,235.3000030517578,236.9499969482422,25738913,0.0,0.0
2024-01-08 10:30:00-05:00,236.97000122070312,238.4499969482422,236.0500946044922,238.27499389648438,13642686,0.0,0.0
2024-01-08 11:30:00-05:00,238.26010131835938,240.0,237.68499755859375,239.20950317382812,10782053,0.0,0.0
2024-01-08 12:30:00-05:00,239.2050018310547,239.8699951171875,238.74000549316406,238.92999267578125,8458017,0.0,0.0
2024-01-08 13:30:00-05:00,238.93850708007812,240.24989318847656,238.6699981689453,239.79989624023438,9095207,0.0,0.0
2024-01-08 14:30:00-05:00,239.79200744628906,241.16000366210938,239.6699981689453,240.73800659179688,8604334,0.0,0.0
2024-01-08 15:30:00-05:00,240.77000427246094,241.25,240.30059814453125,240.3800048828125,5631978,0.0,0.0
2024-01-08 16:00:00-05:00,240.45,240.65,237.49,240.21,0,0.0,0.0
2024-01-08 17:00:00-05:00,240.22,240.45,240.19,240.3499,0,0.0,0.0
2024-01-08 18:00:00-05:00,240.35,240.45,240.07,240.3,0,0.0,0.0
