Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-11 04:00:00-05:00,235.51,235.91,234.8,235.6,0,0.0,0.0
2024-01-11 05:00:00-05:00,235.6,235.96,235.5,235.8,0,0.0,0.0
2024-01-11 06:00:00-05:00,235.81,236.0,235.58,235.62,0,0.0,0.0
2024-01-11 07:00:00-05:00,235.62,235.83,235.02,235.47,0,0.0,0.0
2024-01-11 08:00:00-05:00,235.46,235.9845,233.25,234.52,0,0.0,0.0
2024-01-11 09:00:00-05:00,234.6,234.81,230.0,230.63,0,0.0,0.0
2024-01-11 09:30:00-05:00,228.75,230.92999267578125,226.0399932861328,227.95370483398438,37046853,0.0,0.0
2024-01-11 10:30:00-05:00,227.97000122070312,228.60000610351562,225.5399932861328,226.02000427246094,16895972,0.0,0.0
2024-01-11 11:30:00-05:00,226.03939819335938,227.3699951171875,225.3699951171875,225.73809814453125,11284227,0.0,0.0
2024-01-11 12:30:00-05:00,225.74000549316406,227.38999938964844,225.74000549316406,226.64500427246094,9271783,0.0,0.0
2024-01-11 13:30:00-05:00,226.66000366210938,227.99000549316406,226.3101043701172,226.9398956298828,9658588,0.0,0.0
2024-01-11 14:30:00-05:00,226.9499969482422,228.6334991455078,226.75999450683594,228.25799560546875,10248789,0.0,0.0
2024-01-11 15:30:00-05:00,228.25999450683594,228.64999389648438,226.32000732421875,227.3052978515625,7656066,0.0,0.0
2024-01-11 16:00:00-05:00,227.295,233.94,226.2,226.67,0,0.0,0.0
2024-01-11 17:00:00-05:00,226.66,227.22,211.34401,225.69,0,0.0,0.0
2024-01-11 18:00:00-05:00,225.6604,225.75,225.16,225.39,0,0.0,0.0
