Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-10 04:00:00-05:00,235.51,236.55,234.64,236.1,0,0.0,0.0
2024-01-10 05:00:00-05:00,236.1,236.39,235.85,236.18,0,0.0,0.0
2024-01-10 06:00:00-05:00,236.18,236.39,235.52,235.56,0,0.0,0.0
2024-01-10 07:00:00-05:00,235.6,235.85,235.23,235.85,0,0.0,0.0
2024-01-10 08:00:00-05:00,235.85,236.5417,234.2,235.73,0,0.0,0.0
2024-01-10 09:00:00-05:00,235.65,235.76,235.15,235.4,0,0.0,0.0
2024-01-10 09:30:00-05:00,235.10000610351562,235.5,231.2899932861328,233.02999877929688,26481426,0.0,0.0
2024-01-10 10:30:00-05:00,233.0500030517578,235.07989501953125,232.55670166015625,232.5930938720703,14928391,0.0,0.0
2024-01-10 11:30:00-05:00,232.61000061035156,233.99000549316406,232.41000366210938,232.6999969482422,10268870,0.0,0.0
2024-01-10 12:30:00-05:00,232.69790649414062,233.63999938964844,232.02000427246094,233.47860717773438,10698934,0.0,0.0
2024-01-10 13:30:00-05:00,233.47000122070312,235.16000366210938,233.47000122070312,234.5399932861328,9742673,0.0,0.0
2024-01-10 14:30:00-05:00,234.52499389648438,235.25,233.5399932861328,233.72999572753906,9832697,0.0,0.0
2024-01-10 15:30:00-05:00,233.75999450683594,234.0399932861328,232.77499389648438,233.88999938964844,6976760,0.0,0.0
2024-01-10 16:00:00-05:00,233.86,234.1,233.57,233.9399,0,0.0,0.0
2024-01-10 17:00:00-05:00,233.94,249.53206,233.66,233.72,0,0.0,0.0
2024-01-10 18:00:00-05:00,233.72,233.94,233.49,233.76,0,0.0,0.0
