Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-17 04:00:00-05:00,215.9,217.18,214.7,216.06,0,0.0,0.0
2024-01-17 05:00:00-05:00,216.04,217.63,215.82,216.29,0,0.0,0.0
2024-01-17 06:00:00-05:00,216.29,216.79,216.01,216.68,0,0.0,0.0
2024-01-17 07:00:00-05:00,216.72,217.0,216.52,216.66,0,0.0,0.0
2024-01-17 08:00:00-05:00,216.7,219.91,214.77,216.0,0,0.0,0.0
2024-01-17 09:00:00-05:00,215.95,215.99,213.51,215.47,0,0.0,0.0
2024-01-17 09:30:00-05:00,214.86000061035156,215.55999755859375,212.34500122070312,213.19000244140625,33528396,0.0,0.0
2024-01-17 10:30:00-05:00,213.19000244140625,214.6300048828125,212.39999389648438,213.33999633789062,16311761,0.0,0.0
2024-01-17 11:30:00-05:00,213.33999633789062,214.44000244140625,212.50999450683594,214.0850067138672,12590912,0.0,0.0
2024-01-17 12:30:00-05:00,214.10000610351562,214.25,212.41009521484375,212.8000946044922,10378676,0.0,0.0
2024-01-17 13:30:00-05:00,212.7899932861328,213.91000366210938,212.00999450683594,213.88999938964844,10398732,0.0,0.0
2024-01-17 14:30:00-05:00,213.8699951171875,215.17999267578125,213.7100067138672,214.125,9849975,0.0,0.0
2024-01-17 15:30:00-05:00,214.13999938964844,215.6699981689453,214.07000732421875,215.5399932861328,7007435,0.0,0.0
2024-01-17 16:00:00-05:00,215.55,219.91,214.43,215.65,0,0.0,0.0
2024-01-17 17:00:00-05:00,215.65,230.74065,200.63698,215.575,0,0.0,0.0
2024-01-17 18:00:00-05:00,215.59,215.66,214.77,214.83,0,0.0,0.0
